i;j;player;rival;seed;pScore;rScore;winner;secs;pFled;rFled;pHits;rHits;pKnocked;rKnocked;pCol;rCol;detail
6;0;Emboscada;Muralla;4242;13;19;Rival;9;2;4;2;4;4;2;22;23;P:CazV=4/6/2/1/0 P:SeñV=0/2/0/2/1 P:RecC=9/14/0/1/1 R:GuaC=0/0/4/0/0 R:RecC=9/11/0/2/2 R:RecC=10/12/0/0/2 
6;1;Emboscada;MurallaVetas;4242;15;13;Player;9;1;2;0;6;6;0;17;21;P:CazV=2/4/0/2/0 P:SeñV=0/0/0/4/0 P:RecC=13/13/0/0/1 R:GuaV=0/0/6/0/0 R:RecV=10/11/0/0/1 R:RecV=3/10/0/0/1 
6;2;Emboscada;Hormiguero;4242;23;16;Player;9;0;9;4;0;0;4;24;18;P:CazV=2/3/4/0/0 P:SeñV=6/6/0/0/0 P:RecC=15/15/0/0/0 R:RecV=5/6/0/2/3 R:RecV=5/6/0/1/3 R:RecV=6/6/0/1/3 
6;3;Emboscada;HormigueroSenuelo;4242;17;17;None;9;4;8;4;0;0;4;17;17;P:CazV=0/0/4/0/0 P:SeñV=6/6/0/0/0 P:RecC=11/11/0/0/4 R:RecV=7/7/0/0/4 R:RecV=10/10/0/0/3 R:SeñC=0/0/0/4/1 
6;4;Emboscada;Jauria;4242;11;10;Player;10;4;2;2;4;4;2;18;14;P:CazV=5/7/2/0/0 P:SeñV=0/2/0/1/1 P:RecC=6/9/0/3/3 R:CazC=0/1/3/0/0 R:CazV=2/2/1/1/0 R:RecV=8/11/0/1/2 
6;5;Emboscada;JauriaCentro;4242;5;14;Rival;10;10;2;0;8;8;0;10;15;P:CazV=2/5/0/1/0 P:SeñV=0/2/0/3/4 P:RecC=3/3/0/4/6 R:CazC=2/2/4/0/0 R:CazC=0/0/4/0/0 R:RecC=12/13/0/0/2 
6;6;Emboscada;Emboscada;4242;11;10;Player;9;6;7;2;3;3;2;15;11;P:CazV=0/2/2/0/0 P:SeñV=0/2/0/3/1 P:RecC=11/11/0/0/5 R:CazV=0/1/3/1/0 R:SeñV=2/2/0/1/2 R:RecC=8/8/0/0/5 
6;7;Emboscada;Mixta;4242;2;0;Player;10;8;7;5;3;3;5;3;5;P:CazV=2/2/5/0/0 P:SeñV=0/1/0/0/1 P:RecC=0/0/0/3/7 R:GuaC=0/2/2/0/0 R:CazC=0/1/1/1/0 R:RecV=0/2/0/4/7 
6;8;Emboscada;Codicia;4242;14;23;Rival;9;0;10;1;0;0;1;18;30;P:CazV=0/2/1/0/0 P:SeñV=2/3/0/0/0 P:RecC=12/13/0/0/0 R:RecC=6/9/0/0/4 R:RecC=10/11/0/1/2 R:RecC=7/10/0/0/4 
6;9;Emboscada;Escolta;4242;8;15;Rival;9;2;2;0;4;4;0;17;20;P:CazV=0/4/0/1/0 P:SeñV=2/2/0/0/0 P:RecC=6/11/0/3/2 R:CazC=4/4/2/0/0 R:CazV=2/4/2/0/0 R:RecC=9/12/0/0/2 
6;10;Emboscada;Senuelos;4242;12;5;Player;10;4;9;6;0;0;6;12;7;P:CazV=0/0/6/0/0 P:SeñV=0/0/0/0/0 P:RecC=12/12/0/0/4 R:SeñC=0/1/0/1/2 R:SeñV=2/2/0/2/1 R:RecV=3/4/0/3/6 
6;11;Emboscada;DobleGuardia;4242;8;11;Rival;10;3;3;0;7;7;0;14;16;P:CazV=1/2/0/3/0 P:SeñV=0/0/0/2/1 P:RecC=7/12/0/2/2 R:GuaC=0/0/6/0/0 R:GuaV=2/4/1/0/0 R:RecC=9/12/0/0/3 
6;12;Emboscada;ContraJauria;4242;11;15;Rival;10;1;0;0;8;8;0;19;18;P:CazV=2/4/0/2/0 P:SeñV=0/0/0/4/1 P:RecC=9/15/0/2/0 R:GuaV=0/1/5/0/0 R:CazV=2/2/3/0/0 R:RecV=13/15/0/0/0 
6;13;Emboscada;Fortin;4242;9;14;Rival;9;4;1;1;6;6;1;16;17;P:CazV=2/4/1/2/0 P:SeñV=0/3/0/2/0 P:RecC=7/9/0/2/4 R:GuaC=0/0/5/0/0 R:CazV=2/3/1/0/0 R:RecC=12/14/0/1/1 
6;14;Emboscada;Engano;4242;14;13;Player;9;3;10;3;0;0;3;17;19;P:CazV=3/3/3/0/0 P:SeñV=2/2/0/0/0 P:RecC=9/12/0/0/3 R:SeñC=0/0/0/1/1 R:RecC=8/10/0/0/5 R:RecC=5/9/0/2/4 
6;15;Emboscada;Rebano;4242;14;17;Rival;9;1;11;3;0;0;3;18;19;P:CazV=0/1/3/0/0 P:SeñV=0/0/0/0/0 P:RecC=14/17/0/0/1 R:RecC=12/12/0/0/4 R:RecV=3/4/0/3/7 R:SeñV=2/3/0/0/0 
7;0;Mixta;Muralla;4242;17;13;Player;10;0;5;7;2;2;7;18;20;P:GuaC=0/0/5/2/0 P:CazC=4/4/2/0/0 P:RecV=13/14/0/0/0 R:GuaC=0/0/2/1/0 R:RecC=6/9/0/4/2 R:RecC=7/11/0/2/3 
7;1;Mixta;MurallaVetas;4242;17;23;Rival;10;2;2;3;3;3;3;20;23;P:GuaC=4/5/2/1/0 P:CazC=3/3/1/0/0 P:RecV=10/12/0/2/2 R:GuaV=2/2/3/3/0 R:RecV=9/9/0/0/1 R:RecV=12/12/0/0/1 
7;2;Mixta;Hormiguero;4242;16;15;Player;9;0;6;4;0;0;4;16;22;P:GuaC=2/2/1/0/0 P:CazC=2/2/3/0/0 P:RecV=12/12/0/0/0 R:RecV=7/9/0/1/2 R:RecV=2/6/0/1/2 R:RecV=6/7/0/2/2 
7;3;Mixta;HormigueroSenuelo;4242;15;17;Rival;10;0;5;7;0;0;7;19;20;P:GuaC=0/1/6/0/0 P:CazC=2/2/1/0/0 P:RecV=13/16/0/0/0 R:RecV=6/8/0/1/2 R:RecV=9/10/0/1/1 R:SeñC=2/2/0/5/2 
7;4;Mixta;Jauria;4242;15;11;Player;10;0;1;9;2;2;9;19;13;P:GuaC=0/0/6/1/0 P:CazC=2/3/3/1/0 P:RecV=13/16/0/0/0 R:CazC=0/0/1/4/0 R:CazV=1/2/1/4/0 R:RecV=10/11/0/1/1 
7;5;Mixta;JauriaCentro;4242;11;8;Player;10;1;4;8;4;4;8;12;15;P:GuaC=0/0/8/0/0 P:CazC=0/0/0/3/0 P:RecV=11/12/0/1/1 R:CazC=0/2/1/3/0 R:CazC=4/4/3/1/0 R:RecC=4/9/0/4/4 
7;6;Mixta;Emboscada;4242;3;3;None;10;7;7;8;4;4;8;3;6;P:GuaC=0/0/5/0/0 P:CazC=2/2/3/0/0 P:RecV=1/1/0/4/7 R:CazV=0/1/4/0/0 R:SeñV=0/0/0/4/0 R:RecC=3/5/0/4/7 
7;7;Mixta;Mixta;4242;14;13;Player;10;0;1;7;5;5;7;18;15;P:GuaC=0/0/6/2/0 P:CazC=1/2/1/3/0 P:RecV=13/16/0/0/0 R:GuaC=0/0/4/4/0 R:CazC=0/2/1/3/0 R:RecV=13/13/0/0/1 
7;8;Mixta;Codicia;4242;13;1;Player;10;0;30;9;0;0;9;17;2;P:GuaC=0/0/5/0/0 P:CazC=0/1/4/0/0 P:RecV=13/16/0/0/0 R:RecC=0/0/0/2/11 R:RecC=0/1/0/4/9 R:RecC=1/1/0/3/10 
7;9;Mixta;Escolta;4242;16;13;Player;9;0;4;5;2;2;5;18;21;P:GuaC=0/0/5/0/0 P:CazC=3/5/0/2/0 P:RecV=13/13/0/0/0 R:CazC=2/2/1/2/0 R:CazV=8/9/1/0/0 R:RecC=3/10/0/3/4 
7;10;Mixta;Senuelos;4242;13;10;Player;10;1;7;8;0;0;8;13;10;P:GuaC=0/0/4/0/0 P:CazC=0/0/4/0/0 P:RecV=13/13/0/0/1 R:SeñC=0/0/0/4/4 R:SeñV=0/0/0/3/1 R:RecV=10/10/0/1/2 
7;11;Mixta;DobleGuardia;4242;13;7;Player;10;0;4;8;7;7;8;16;9;P:GuaC=0/0/5/5/0 P:CazC=0/0/3/2/0 P:RecV=13/16/0/0/0 R:GuaC=0/0/6/3/0 R:GuaV=3/5/1/1/0 R:RecC=4/4/0/4/4 
7;12;Mixta;ContraJauria;4242;16;17;Rival;9;2;2;3;2;2;3;19;17;P:GuaC=2/3/2/1/0 P:CazC=6/6/1/0/0 P:RecV=8/10/0/1/2 R:GuaV=3/3/0/2/0 R:CazV=2/2/2/1/0 R:RecV=12/12/0/0/2 
7;13;Mixta;Fortin;4242;15;13;Player;10;1;3;7;7;7;7;15;17;P:GuaC=0/0/5/4/0 P:CazC=3/3/2/3/0 P:RecV=12/12/0/0/1 R:GuaC=0/0/6/4/0 R:CazV=4/5/1/1/0 R:RecC=9/12/0/2/3 
7;14;Mixta;Engano;4242;14;3;Player;10;0;18;11;0;0;11;18;5;P:GuaC=0/0/7/0/0 P:CazC=1/2/4/0/0 P:RecV=13/16/0/0/0 R:SeñC=0/0/0/7/1 R:RecC=1/2/0/2/9 R:RecC=2/3/0/2/8 
7;15;Mixta;Rebano;4242;16;16;None;9;1;11;6;0;0;6;16;18;P:GuaC=0/0/4/0/0 P:CazC=2/2/2/0/0 P:RecV=14/14/0/0/1 R:RecC=4/4/0/0/8 R:RecV=12/14/0/0/1 R:SeñV=0/0/0/6/2 
8;0;Codicia;Muralla;4242;15;25;Rival;9;12;0;0;2;2;0;24;30;P:RecC=4/7/0/1/5 P:RecC=5/8/0/1/4 P:RecC=6/9/0/0/3 R:GuaC=0/0/2/0/0 R:RecC=12/15/0/0/0 R:RecC=13/15/0/0/0 
8;1;Codicia;MurallaVetas;4242;33;23;Player;9;6;0;0;1;1;0;35;24;P:RecC=9/11/0/1/3 P:RecC=12/12/0/0/2 P:RecC=12/12/0/0/1 R:GuaV=2/2/1/0/0 R:RecV=9/10/0/0/0 R:RecV=12/12/0/0/0 
8;2;Codicia;Hormiguero;4242;36;24;Player;9;0;0;0;0;0;0;40;24;P:RecC=12/14/0/0/0 P:RecC=12/13/0/0/0 P:RecC=12/13/0/0/0 R:RecV=10/10/0/0/0 R:RecV=7/7/0/0/0 R:RecV=7/7/0/0/0 
8;3;Codicia;HormigueroSenuelo;4242;15;23;Rival;9;17;0;0;0;0;0;15;24;P:RecC=7/7/0/0/5 P:RecC=2/2/0/0/7 P:RecC=6/6/0/0/5 R:RecV=11/11/0/0/0 R:RecV=12/12/0/0/0 R:SeñC=0/1/0/0/0 
8;4;Codicia;Jauria;4242;18;13;Player;9;20;0;0;5;5;0;18;16;P:RecC=5/5/0/3/7 P:RecC=5/5/0/1/7 P:RecC=8/8/0/1/6 R:CazC=0/0/3/0/0 R:CazV=0/0/2/0/0 R:RecV=13/16/0/0/0 
8;5;Codicia;JauriaCentro;4242;6;17;Rival;10;25;0;0;6;6;0;8;22;P:RecC=2/4/0/2/8 P:RecC=2/2/0/2/8 P:RecC=2/2/0/2/9 R:CazC=0/0/2/0/0 R:CazC=2/4/4/0/0 R:RecC=15/18/0/0/0 
8;6;Codicia;Emboscada;4242;25;13;Player;9;15;0;0;2;2;0;27;19;P:RecC=8/9/0/1/5 P:RecC=10/10/0/0/5 P:RecC=7/8/0/1/5 R:CazV=0/2/2/0/0 R:SeñV=1/3/0/0/0 R:RecC=12/14/0/0/0 
8;7;Codicia;Mixta;4242;4;13;Rival;10;25;0;0;8;8;0;6;18;P:RecC=2/3/0/4/5 P:RecC=1/1/0/1/11 P:RecC=1/2/0/3/9 R:GuaC=0/0/4/0/0 R:CazC=0/2/4/0/0 R:RecV=13/16/0/0/0 
8;8;Codicia;Codicia;4242;34;32;Player;9;0;0;0;0;0;0;37;34;P:RecC=12/12/0/0/0 P:RecC=10/13/0/0/0 P:RecC=12/12/0/0/0 R:RecC=9/11/0/0/0 R:RecC=11/11/0/0/0 R:RecC=12/12/0/0/0 
8;9;Codicia;Escolta;4242;6;17;Rival;9;21;0;0;7;7;0;8;19;P:RecC=1/2/0/2/8 P:RecC=1/2/0/2/6 P:RecC=4/4/0/3/7 R:CazC=0/2/4/0/0 R:CazV=2/2/3/0/0 R:RecC=15/15/0/0/0 
8;10;Codicia;Senuelos;4242;30;17;Player;9;12;0;0;0;0;0;30;18;P:RecC=10/10/0/0/4 P:RecC=12/12/0/0/2 P:RecC=8/8/0/0/6 R:SeñC=2/2/0/0/0 R:SeñV=2/2/0/0/0 R:RecV=13/14/0/0/0 
8;11;Codicia;DobleGuardia;4242;24;21;Player;9;11;0;0;1;1;0;26;23;P:RecC=5/7/0/0/6 P:RecC=8/8/0/1/3 P:RecC=11/11/0/0/2 R:GuaC=0/0/1/0/0 R:GuaV=9/9/0/0/0 R:RecC=12/14/0/0/0 
8;12;Codicia;ContraJauria;4242;27;15;Player;9;9;0;0;0;0;0;29;19;P:RecC=9/9/0/0/4 P:RecC=8/9/0/0/3 P:RecC=10/11/0/0/2 R:GuaV=2/4/0/0/0 R:CazV=2/2/0/0/0 R:RecV=11/13/0/0/0 
8;13;Codicia;Fortin;4242;15;17;Rival;9;16;0;0;4;4;0;22;19;P:RecC=5/12/0/2/3 P:RecC=3/3/0/1/7 P:RecC=7/7/0/1/6 R:GuaC=0/0/2/0/0 R:CazV=2/4/2/0/0 R:RecC=15/15/0/0/0 
8;14;Codicia;Engano;4242;26;26;None;9;8;0;0;0;0;0;29;29;P:RecC=11/13/0/0/1 P:RecC=8/8/0/0/3 P:RecC=7/8/0/0/4 R:SeñC=2/3/0/0/0 R:RecC=12/14/0/0/0 R:RecC=12/12/0/0/0 
8;15;Codicia;Rebano;4242;28;27;Player;9;6;0;0;0;0;0;34;30;P:RecC=10/13/0/0/2 P:RecC=9/9/0/0/2 P:RecC=9/12/0/0/2 R:RecC=12/15/0/0/0 R:RecV=13/13/0/0/0 R:SeñV=2/2/0/0/0 
9;0;Escolta;Muralla;4242;9;20;Rival;10;5;5;5;5;5;5;16;21;P:CazC=3/4/3/2/0 P:CazV=2/4/2/0/0 P:RecC=4/8/0/3/5 R:GuaC=0/0/5/0/0 R:RecC=9/10/0/3/2 R:RecC=11/11/0/2/3 
9;1;Escolta;MurallaVetas;4242;21;14;Player;10;0;5;5;2;2;5;23;16;P:CazC=6/6/1/0/0 P:CazV=0/2/4/2/0 P:RecC=15/15/0/0/0 R:GuaV=0/0/2/3/0 R:RecV=8/8/0/0/2 R:RecV=6/8/0/2/3 
9;2;Escolta;Hormiguero;4242;23;19;Player;9;0;7;2;0;0;2;23;23;P:CazC=4/4/0/0/0 P:CazV=4/4/2/0/0 P:RecC=15/15/0/0/0 R:RecV=7/7/0/0/4 R:RecV=6/10/0/1/1 R:RecV=6/6/0/1/2 
9;3;Escolta;HormigueroSenuelo;4242;21;15;Player;9;1;6;3;0;0;3;21;21;P:CazC=0/0/2/0/0 P:CazV=6/6/1/0/0 P:RecC=15/15/0/0/1 R:RecV=6/9/0/0/2 R:RecV=9/12/0/1/1 R:SeñC=0/0/0/2/3 
9;4;Escolta;Jauria;4242;7;2;Player;10;5;8;6;6;6;6;11;5;P:CazC=1/3/2/4/0 P:CazV=0/2/4/0/0 P:RecC=6/6/0/2/5 R:CazC=0/1/4/2/0 R:CazV=2/2/2/0/0 R:RecV=0/2/0/4/8 
9;5;Escolta;JauriaCentro;4242;11;10;Player;10;3;3;5;5;5;5;13;16;P:CazC=0/0/3/3/0 P:CazV=0/2/2/2/0 P:RecC=11/11/0/0/3 R:CazC=2/3/2/1/0 R:CazC=2/3/3/2/0 R:RecC=6/10/0/2/3 
9;6;Escolta;Emboscada;4242;10;3;Player;10;4;6;7;2;2;7;16;14;P:CazC=2/2/4/0/0 P:CazV=0/2/3/1/0 P:RecC=8/12/0/1/4 R:CazV=0/3/2/1/0 R:SeñV=2/6/0/2/1 R:RecC=1/5/0/4/5 
9;7;Escolta;Mixta;4242;5;16;Rival;10;6;0;2;9;9;2;10;20;P:CazC=0/1/0/5/0 P:CazV=5/7/2/1/0 P:RecC=0/2/0/3/6 R:GuaC=0/0/7/0/0 R:CazC=6/6/2/0/0 R:RecV=10/14/0/2/0 
9;8;Escolta;Codicia;4242;20;10;Player;10;0;21;6;0;0;6;22;18;P:CazC=2/4/1/0/0 P:CazV=3/3/5/0/0 P:RecC=15/15/0/0/0 R:RecC=3/4/0/3/7 R:RecC=3/7/0/1/7 R:RecC=4/7/0/2/7 
9;9;Escolta;Escolta;4242;6;14;Rival;10;3;5;3;5;5;3;12;14;P:CazC=0/0/2/1/0 P:CazV=0/3/1/2/0 P:RecC=6/9/0/2/3 R:CazC=1/1/3/2/0 R:CazV=4/4/2/0/0 R:RecC=9/9/0/1/5 
9;10;Escolta;Senuelos;4242;19;11;Player;9;1;4;4;0;0;4;20;13;P:CazC=0/0/3/0/0 P:CazV=6/6/1/0/0 P:RecC=13/14/0/0/1 R:SeñC=0/0/0/3/1 R:SeñV=0/0/0/0/2 R:RecV=11/13/0/1/1 
9;11;Escolta;DobleGuardia;4242;18;14;Player;10;0;1;3;4;4;3;21;17;P:CazC=3/5/2/1/0 P:CazV=0/1/1/3/0 P:RecC=15/15/0/0/0 R:GuaC=0/0/2/0/0 R:GuaV=2/3/2/1/0 R:RecC=12/14/0/2/1 
9;12;Escolta;ContraJauria;4242;16;12;Player;10;4;0;3;5;5;3;18;18;P:CazC=0/0/2/3/0 P:CazV=7/7/1/1/0 P:RecC=9/11/0/1/4 R:GuaV=0/1/2/2/0 R:CazV=0/3/3/1/0 R:RecV=12/14/0/0/0 
9;13;Escolta;Fortin;4242;11;14;Rival;10;5;2;4;3;3;4;18;17;P:CazC=3/3/3/0/0 P:CazV=4/4/1/0/0 P:RecC=4/11/0/3/5 R:GuaC=0/0/3/0/0 R:CazV=2/4/0/1/0 R:RecC=12/13/0/3/2 
9;14;Escolta;Engano;4242;17;14;Player;9;0;11;2;0;0;2;18;19;P:CazC=0/1/1/0/0 P:CazV=2/2/1/0/0 P:RecC=15/15/0/0/0 R:SeñC=0/0/0/0/3 R:RecC=6/10/0/2/3 R:RecC=8/9/0/0/5 
9;15;Escolta;Rebano;4242;11;10;Player;10;1;11;7;0;0;7;19;16;P:CazC=0/2/4/0/0 P:CazV=0/2/3/0/0 P:RecC=11/15/0/0/1 R:RecC=4/7/0/3/6 R:RecV=2/5/0/3/5 R:SeñV=4/4/0/1/0 
10;0;Senuelos;Muralla;4242;13;19;Rival;10;0;4;0;8;8;0;17;20;P:SeñC=0/0/0/4/0 P:SeñV=0/2/0/4/0 P:RecV=13/15/0/0/0 R:GuaC=0/0/8/0/0 R:RecC=9/10/0/0/2 R:RecC=10/10/0/0/2 
10;1;Senuelos;MurallaVetas;4242;16;20;Rival;9;1;1;0;4;4;0;17;22;P:SeñC=4/4/0/1/0 P:SeñV=3/3/0/2/0 P:RecV=9/10/0/1/1 R:GuaV=3/3/4/0/0 R:RecV=6/8/0/0/1 R:RecV=11/11/0/0/0 
10;2;Senuelos;Hormiguero;4242;19;20;Rival;9;0;2;0;0;0;0;23;20;P:SeñC=4/6/0/0/0 P:SeñV=4/6/0/0/0 P:RecV=11/11/0/0/0 R:RecV=6/6/0/0/1 R:RecV=8/8/0/0/0 R:RecV=6/6/0/0/1 
10;3;Senuelos;HormigueroSenuelo;4242;17;17;None;9;1;1;0;0;0;0;20;17;P:SeñC=0/0/0/0/0 P:SeñV=6/6/0/0/0 P:RecV=11/14/0/0/1 R:RecV=8/8/0/0/0 R:RecV=9/9/0/0/0 R:SeñC=0/0/0/0/1 
10;4;Senuelos;Jauria;4242;13;12;Player;10;7;1;0;7;7;0;14;14;P:SeñC=0/0/0/3/3 P:SeñV=0/0/0/4/3 P:RecV=13/14/0/0/1 R:CazC=0/0/4/0/0 R:CazV=0/1/3/0/0 R:RecV=12/13/0/0/1 
10;5;Senuelos;JauriaCentro;4242;10;15;Rival;9;4;1;0;3;3;0;12;18;P:SeñC=0/0/0/2/2 P:SeñV=0/2/0/1/0 P:RecV=10/10/0/0/2 R:CazC=0/1/2/0/0 R:CazC=0/2/1/0/0 R:RecC=15/15/0/0/1 
10;6;Senuelos;Emboscada;4242;10;11;Rival;9;9;4;0;3;3;0;10;14;P:SeñC=0/0/0/2/2 P:SeñV=2/2/0/0/1 P:RecV=8/8/0/1/6 R:CazV=0/0/3/0/0 R:SeñV=4/4/0/0/0 R:RecC=7/10/0/0/4 
10;7;Senuelos;Mixta;4242;13;11;Player;10;1;5;0;6;6;0;16;11;P:SeñC=0/0/0/6/1 P:SeñV=0/0/0/0/0 P:RecV=13/16/0/0/0 R:GuaC=0/0/5/0/0 R:CazC=4/4/1/0/0 R:RecV=7/7/0/0/5 
10;8;Senuelos;Codicia;4242;17;19;Rival;9;0;17;0;0;0;0;20;19;P:SeñC=0/0/0/0/0 P:SeñV=4/4/0/0/0 P:RecV=13/16/0/0/0 R:RecC=7/7/0/0/5 R:RecC=5/5/0/0/6 R:RecC=7/7/0/0/6 
10;9;Senuelos;Escolta;4242;10;15;Rival;9;4;3;0;5;5;0;15;19;P:SeñC=1/1/0/3/2 P:SeñV=0/3/0/1/0 P:RecV=9/11/0/1/2 R:CazC=2/2/2/0/0 R:CazV=4/5/3/0/0 R:RecC=9/12/0/0/3 
10;10;Senuelos;Senuelos;4242;14;15;Rival;9;4;2;0;0;0;0;17;18;P:SeñC=2/2/0/0/0 P:SeñV=5/5/0/0/0 P:RecV=7/10/0/0/4 R:SeñC=2/2/0/0/1 R:SeñV=0/0/0/0/1 R:RecV=13/16/0/0/0 
10;11;Senuelos;DobleGuardia;4242;13;13;None;10;4;2;0;8;8;0;15;14;P:SeñC=0/0/0/4/3 P:SeñV=0/0/0/4/1 P:RecV=13/15/0/0/0 R:GuaC=0/0/4/0/0 R:GuaV=0/1/4/0/0 R:RecC=13/13/0/0/2 
10;12;Senuelos;ContraJauria;4242;5;12;Rival;10;7;1;0;8;8;0;13;14;P:SeñC=0/1/0/2/2 P:SeñV=0/4/0/4/0 P:RecV=5/8/0/2/5 R:GuaV=0/1/6/0/0 R:CazV=0/1/2/0/0 R:RecV=12/12/0/0/1 
10;13;Senuelos;Fortin;4242;12;17;Rival;9;3;1;0;4;4;0;14;19;P:SeñC=0/0/0/3/2 P:SeñV=2/2/0/1/0 P:RecV=10/12/0/0/1 R:GuaC=0/1/3/0/0 R:CazV=4/5/1/0/0 R:RecC=13/13/0/0/1 
10;14;Senuelos;Engano;4242;17;5;Player;9;0;18;0;0;0;0;20;8;P:SeñC=0/0/0/0/0 P:SeñV=4/4/0/0/0 P:RecV=13/16/0/0/0 R:SeñC=0/1/0/0/2 R:RecC=1/2/0/0/8 R:RecC=4/5/0/0/8 
10;15;Senuelos;Rebano;4242;15;19;Rival;9;0;8;0;0;0;0;19;22;P:SeñC=2/3/0/0/0 P:SeñV=0/2/0/0/0 P:RecV=13/14/0/0/0 R:RecC=9/9/0/0/4 R:RecV=5/8/0/0/3 R:SeñV=5/5/0/0/1 
11;0;DobleGuardia;Muralla;4242;16;16;None;10;3;4;3;6;6;3;17;22;P:GuaC=0/0/3/5/0 P:GuaV=7/7/0/0/0 P:RecC=9/10/0/1/3 R:GuaC=0/0/6/1/0 R:RecC=9/12/0/2/2 R:RecC=7/10/0/0/2 
11;1;DobleGuardia;MurallaVetas;4242;16;17;Rival;9;2;2;4;3;3;4;19;23;P:GuaC=2/2/3/2/0 P:GuaV=5/5/1/1/0 P:RecC=9/12/0/0/2 R:GuaV=2/2/3/2/0 R:RecV=6/8/0/1/1 R:RecV=9/13/0/1/1 
11;2;DobleGuardia;Hormiguero;4242;19;24;Rival;9;0;5;1;0;0;1;23;24;P:GuaC=2/3/0/0/0 P:GuaV=5/6/1/0/0 P:RecC=12/14/0/0/0 R:RecV=6/6/0/1/2 R:RecV=9/9/0/0/1 R:RecV=9/9/0/0/2 
11;3;DobleGuardia;HormigueroSenuelo;4242;20;21;Rival;9;1;1;5;0;0;5;23;22;P:GuaC=0/0/5/0/0 P:GuaV=7/9/0/0/0 P:RecC=13/14/0/0/1 R:RecV=12/12/0/0/0 R:RecV=9/10/0/0/0 R:SeñC=0/0/0/5/1 
11;4;DobleGuardia;Jauria;4242;6;14;Rival;10;2;0;7;5;5;7;10;15;P:GuaC=0/0/4/0/0 P:GuaV=0/0/3/2/0 P:RecC=6/10/0/3/2 R:CazC=1/1/1/4/0 R:CazV=0/0/4/3/0 R:RecV=13/14/0/0/0 
11;5;DobleGuardia;JauriaCentro;4242;16;9;Player;10;1;2;9;1;1;9;18;17;P:GuaC=0/0/9/0/0 P:GuaV=7/7/0/0/0 P:RecC=9/11/0/1/1 R:CazC=3/3/0/3/0 R:CazC=3/4/1/1/0 R:RecC=3/10/0/5/2 
11;6;DobleGuardia;Emboscada;4242;14;6;Player;10;2;6;7;1;1;7;14;7;P:GuaC=0/0/4/0/0 P:GuaV=2/2/3/0/0 P:RecC=12/12/0/1/2 R:CazV=1/1/1/4/0 R:SeñV=0/0/0/1/2 R:RecC=5/6/0/2/4 
11;7;DobleGuardia;Mixta;4242;18;15;Player;9;4;0;4;4;4;4;18;16;P:GuaC=0/0/4/3/0 P:GuaV=9/9/0/0/0 P:RecC=9/9/0/1/4 R:GuaC=0/0/3/2/0 R:CazC=2/3/1/2/0 R:RecV=13/13/0/0/0 
11;8;DobleGuardia;Codicia;4242;19;21;Rival;9;0;15;4;0;0;4;19;22;P:GuaC=0/0/3/0/0 P:GuaV=4/4/1/0/0 P:RecC=15/15/0/0/0 R:RecC=6/6/0/0/6 R:RecC=6/7/0/2/4 R:RecC=9/9/0/2/5 
11;9;DobleGuardia;Escolta;4242;9;6;Player;10;4;4;9;1;1;9;12;12;P:GuaC=0/0/6/0/0 P:GuaV=0/0/3/0/0 P:RecC=9/12/0/1/4 R:CazC=2/4/0/3/0 R:CazV=0/2/1/4/0 R:RecC=4/6/0/2/4 
11;10;DobleGuardia;Senuelos;4242;12;13;Rival;9;2;2;5;0;0;5;17;13;P:GuaC=0/0/3/0/0 P:GuaV=2/4/2/0/0 P:RecC=10/13/0/0/2 R:SeñC=0/0/0/3/2 R:SeñV=0/0/0/2/0 R:RecV=13/13/0/0/0 
11;11;DobleGuardia;DobleGuardia;4242;21;13;Player;10;2;3;4;3;3;4;21;16;P:GuaC=0/0/4/3/0 P:GuaV=9/9/0/0/0 P:RecC=12/12/0/0/2 R:GuaC=0/0/3/2/0 R:GuaV=7/7/0/0/0 R:RecC=6/9/0/2/3 
11;12;DobleGuardia;ContraJauria;4242;14;16;Rival;10;2;0;4;1;1;4;17;19;P:GuaC=0/0/1/1/0 P:GuaV=2/2/3/0/0 P:RecC=12/15/0/0/2 R:GuaV=3/4/0/1/0 R:CazV=0/1/1/3/0 R:RecV=13/14/0/0/0 
11;13;DobleGuardia;Fortin;4242;2;12;Rival;10;5;2;7;10;10;7;8;18;P:GuaC=0/0/5/4/0 P:GuaV=2/2/2/2/0 P:RecC=0/6/0/4/5 R:GuaC=0/0/7/3/0 R:CazV=3/5/3/2/0 R:RecC=9/13/0/2/2 
11;14;DobleGuardia;Engano;4242;22;9;Player;9;0;14;5;0;0;5;25;13;P:GuaC=0/0/5/0/0 P:GuaV=7/9/0/0/0 P:RecC=15/16/0/0/0 R:SeñC=0/0/0/4/1 R:RecC=3/7/0/1/6 R:RecC=6/6/0/0/7 
11;15;DobleGuardia;Rebano;4242;19;16;Player;9;0;8;3;0;0;3;19;16;P:GuaC=0/0/2/0/0 P:GuaV=4/4/1/0/0 P:RecC=15/15/0/0/0 R:RecC=3/3/0/2/6 R:RecV=13/13/0/0/0 R:SeñV=0/0/0/1/2 
12;0;ContraJauria;Muralla;4242;20;23;Rival;9;0;4;0;1;1;0;21;29;P:GuaV=6/6/0/0/0 P:CazV=2/2/0/1/0 P:RecV=12/13/0/0/0 R:GuaC=0/2/1/0/0 R:RecC=12/14/0/0/1 R:RecC=11/13/0/0/3 
