i;j;player;rival;seed;pScore;rScore;winner;secs;pFled;rFled;pHits;rHits;pKnocked;rKnocked;pCol;rCol;detail
0;0;Muralla;Muralla;4242;18;18;None;10;7;10;6;7;7;6;20;19;P:GuaC=0/0/6/4/0 P:RecC=11/11/0/0/4 P:RecC=7/9/0/3/3 R:GuaC=0/0/7/6/0 R:RecC=8/9/0/0/5 R:RecC=10/10/0/0/5 
0;1;Muralla;Fortin;4242;9;7;Player;10;10;2;8;9;9;8;16;10;P:GuaC=0/0/8/4/0 P:RecC=6/10/0/2/4 P:RecC=3/6/0/3/6 R:GuaC=0/0/6/4/0 R:CazV=0/2/3/1/0 R:RecC=7/8/0/3/2 
0;2;Muralla;Jauria;4242;12;13;Rival;10;8;0;5;5;5;5;16;18;P:GuaC=0/0/5/0/0 P:RecC=6/9/0/2/4 P:RecC=6/7/0/3/4 R:CazC=0/0/2/3/0 R:CazV=0/2/3/2/0 R:RecV=13/16/0/0/0 
0;3;Muralla;Hormiguero;4242;30;18;Player;9;0;6;3;0;0;3;31;24;P:GuaC=0/1/3/0/0 P:RecC=15/15/0/0/0 P:RecC=15/15/0/0/0 R:RecV=8/9/0/1/2 R:RecV=6/9/0/1/1 R:RecV=4/6/0/1/3 
0;4;Muralla;HormigueroSenuelo;4242;26;15;Player;9;1;7;6;0;0;6;30;20;P:GuaC=2/2/6/0/0 P:RecC=12/15/0/0/0 P:RecC=12/13/0/0/1 R:RecV=5/8/0/1/3 R:RecV=10/12/0/1/2 R:SeñC=0/0/0/4/2 
0;5;Muralla;Senuelos;4242;28;15;Player;9;3;2;4;0;0;4;28;16;P:GuaC=2/2/4/0/0 P:RecC=15/15/0/0/0 P:RecC=11/11/0/0/3 R:SeñC=0/0/0/4/0 R:SeñV=2/2/0/0/1 R:RecV=13/14/0/0/1 
0;6;Muralla;Engano;4242;24;12;Player;9;3;12;6;0;0;6;25;15;P:GuaC=0/0/6/0/0 P:RecC=12/12/0/0/2 P:RecC=12/13/0/0/1 R:SeñC=0/0/0/4/3 R:RecC=7/9/0/1/3 R:RecC=5/6/0/1/6 
0;7;Muralla;Emboscada;4242;10;8;Player;10;7;4;8;1;1;8;21;13;P:GuaC=0/0/8/0/0 P:RecC=3/11/0/1/4 P:RecC=7/10/0/0/3 R:CazV=0/2/1/2/0 R:SeñV=0/0/0/6/1 R:RecC=8/11/0/0/3 
0;8;Muralla;Codicia;4242;30;1;Player;9;0;28;5;0;0;5;30;5;P:GuaC=0/0/5/0/0 P:RecC=15/15/0/0/0 P:RecC=15/15/0/0/0 R:RecC=0/1/0/1/10 R:RecC=1/3/0/2/8 R:RecC=0/1/0/2/10 
0;9;Muralla;Mixta;4242;14;13;Player;10;8;0;5;7;7;5;16;16;P:GuaC=0/0/5/3/0 P:RecC=7/9/0/3/3 P:RecC=7/7/0/1/5 R:GuaC=0/0/4/4/0 R:CazC=0/0/3/1/0 R:RecV=13/16/0/0/0 
1;0;Fortin;Muralla;4242;8;2;Player;10;2;13;13;5;5;13;12;10;P:GuaC=0/0/8/2/0 P:CazV=0/2/5/1/0 P:RecC=8/10/0/2/2 R:GuaC=0/0/5/4/0 R:RecC=1/7/0/6/5 R:RecC=1/3/0/3/8 
1;1;Fortin;Fortin;4242;9;6;Player;10;5;4;8;4;4;8;11;16;P:GuaC=0/0/6/4/0 P:CazV=0/2/2/0/0 P:RecC=9/9/0/0/5 R:GuaC=0/0/4/3/0 R:CazV=3/5/0/2/0 R:RecC=3/11/0/3/4 
1;2;Fortin;Jauria;4242;7;11;Rival;10;2;1;7;5;5;7;12;16;P:GuaC=0/2/4/0/0 P:CazV=0/0/3/3/0 P:RecC=7/10/0/2/2 R:CazC=0/0/3/3/0 R:CazV=0/3/2/3/0 R:RecV=11/13/0/1/1 
1;3;Fortin;Hormiguero;4242;17;9;Player;9;0;22;4;0;0;4;17;11;P:GuaC=2/2/0/0/0 P:CazV=0/0/4/0/0 P:RecC=15/15/0/0/0 R:RecV=1/2/0/1/7 R:RecV=3/3/0/2/8 R:RecV=5/6/0/1/7 
1;4;Fortin;HormigueroSenuelo;4242;21;11;Player;9;0;9;7;0;0;7;21;15;P:GuaC=2/2/4/0/0 P:CazV=4/4/3/0/0 P:RecC=15/15/0/0/0 R:RecV=4/8/0/1/4 R:RecV=7/7/0/2/4 R:SeñC=0/0/0/4/1 
1;5;Fortin;Senuelos;4242;14;2;Player;10;1;10;7;0;0;7;17;4;P:GuaC=2/2/4/0/0 P:CazV=0/0/3/0/0 P:RecC=12/15/0/0/1 R:SeñC=0/0/0/4/2 R:SeñV=2/2/0/0/1 R:RecV=0/2/0/3/7 
1;6;Fortin;Engano;4242;12;2;Player;10;2;17;10;0;0;10;12;4;P:GuaC=0/0/4/0/0 P:CazV=0/0/6/0/0 P:RecC=12/12/0/0/2 R:SeñC=0/0/0/3/2 R:RecC=1/2/0/2/8 R:RecC=1/2/0/5/7 
1;7;Fortin;Emboscada;4242;12;3;Player;10;0;9;7;2;2;7;17;12;P:GuaC=0/0/6/0/0 P:CazV=0/2/1/1/0 P:RecC=12/15/0/1/0 R:CazV=0/2/2/2/0 R:SeñV=0/2/0/3/2 R:RecC=3/8/0/2/7 
1;8;Fortin;Codicia;4242;15;3;Player;10;0;25;11;0;0;11;17;7;P:GuaC=0/0/5/0/0 P:CazV=0/2/6/0/0 P:RecC=15/15/0/0/0 R:RecC=2/2/0/4/8 R:RecC=0/3/0/3/8 R:RecC=1/2/0/4/9 
1;9;Fortin;Mixta;4242;7;1;Player;11;5;8;15;7;7;15;10;4;P:GuaC=0/0/9/4/0 P:CazV=0/0/6/2/0 P:RecC=7/10/0/1/5 R:GuaC=0/0/5/6/0 R:CazC=0/0/2/4/0 R:RecV=1/4/0/5/8 
2;0;Jauria;Muralla;4242;13;13;None;10;0;8;8;5;5;8;18;19;P:CazC=0/0/2/4/0 P:CazV=0/2/6/1/0 P:RecV=13/16/0/0/0 R:GuaC=0/0/5/1/0 R:RecC=6/9/0/4/4 R:RecC=7/10/0/3/4 
2;1;Jauria;Fortin;4242;10;14;Rival;10;0;1;5;11;11;5;14;14;P:CazC=0/0/2/3/0 P:CazV=1/2/3/5/0 P:RecV=9/12/0/3/0 R:GuaC=2/2/6/0/0 R:CazV=0/0/5/4/0 R:RecC=12/12/0/1/1 
2;2;Jauria;Jauria;4242;3;0;Player;9;6;8;5;2;2;5;7;4;P:CazC=0/0/0/0/0 P:CazV=0/2/5/0/0 P:RecV=3/5/0/2/6 R:CazC=0/0/0/0/0 R:CazV=0/2/2/0/0 R:RecV=0/2/0/5/8 
2;3;Jauria;Hormiguero;4242;19;11;Player;9;0;20;6;0;0;6;24;11;P:CazC=6/8/0/0/0 P:CazV=0/0/6/0/0 P:RecV=13/16/0/0/0 R:RecV=3/3/0/0/8 R:RecV=3/3/0/2/7 R:RecV=5/5/0/4/5 
2;4;Jauria;HormigueroSenuelo;4242;17;8;Player;10;0;10;7;0;0;7;20;15;P:CazC=2/2/3/0/0 P:CazV=2/2/4/0/0 P:RecV=13/16/0/0/0 R:RecV=5/7/0/2/4 R:RecV=3/8/0/2/5 R:SeñC=0/0/0/3/1 
2;5;Jauria;Senuelos;4242;13;3;Player;10;0;12;7;0;0;7;18;5;P:CazC=0/0/4/0/0 P:CazV=0/2/3/0/0 P:RecV=13/16/0/0/0 R:SeñC=0/0/0/2/3 R:SeñV=2/2/0/2/2 R:RecV=1/3/0/3/7 
2;6;Jauria;Engano;4242;13;0;Player;10;0;19;8;0;0;8;18;3;P:CazC=0/0/7/0/0 P:CazV=0/2/1/0/0 P:RecV=13/16/0/0/0 R:SeñC=0/0/0/0/4 R:RecC=0/0/0/4/9 R:RecC=0/3/0/4/6 
2;7;Jauria;Emboscada;4242;0;0;None;10;6;7;7;5;5;7;6;2;P:CazC=0/2/2/0/0 P:CazV=0/2/5/0/0 P:RecV=0/2/0/5/6 R:CazV=0/1/5/0/0 R:SeñV=0/0/0/1/0 R:RecC=0/1/0/6/7 
2;8;Jauria;Codicia;4242;13;2;Player;10;0;26;10;0;0;10;18;5;P:CazC=0/0/5/0/0 P:CazV=0/2/5/0/0 P:RecV=13/16/0/0/0 R:RecC=0/0/0/3/8 R:RecC=0/1/0/5/8 R:RecC=2/4/0/2/10 
2;9;Jauria;Mixta;4242;12;15;Rival;9;0;0;0;4;4;0;14;19;P:CazC=0/0/0/1/0 P:CazV=0/1/0/2/0 P:RecV=12/13/0/1/0 R:GuaC=2/2/3/0/0 R:CazC=0/1/1/0/0 R:RecV=13/16/0/0/0 
3;0;Hormiguero;Muralla;4242;24;32;Rival;9;5;0;0;1;1;0;24;32;P:RecV=10/10/0/0/1 P:RecV=6/6/0/1/2 P:RecV=8/8/0/0/2 R:GuaC=2/2/1/0/0 R:RecC=15/15/0/0/0 R:RecC=15/15/0/0/0 
3;1;Hormiguero;Fortin;4242;9;21;Rival;10;23;0;0;8;8;0;11;21;P:RecV=2/3/0/3/8 P:RecV=4/5/0/3/7 P:RecV=3/3/0/2/8 R:GuaC=6/6/0/0/0 R:CazV=0/0/8/0/0 R:RecC=15/15/0/0/0 
3;2;Hormiguero;Jauria;4242;12;17;Rival;10;12;0;0;7;7;0;18;20;P:RecV=3/4/0/2/6 P:RecV=5/8/0/2/2 P:RecV=4/6/0/3/4 R:CazC=4/4/1/0/0 R:CazV=0/0/6/0/0 R:RecV=13/16/0/0/0 
3;3;Hormiguero;Hormiguero;4242;24;18;Player;9;0;0;0;0;0;0;24;21;P:RecV=8/8/0/0/0 P:RecV=7/7/0/0/0 P:RecV=9/9/0/0/0 R:RecV=4/4/0/0/0 R:RecV=6/9/0/0/0 R:RecV=8/8/0/0/0 
3;4;Hormiguero;HormigueroSenuelo;4242;17;23;Rival;9;4;0;0;0;0;0;17;26;P:RecV=8/8/0/0/1 P:RecV=6/6/0/0/1 P:RecV=3/3/0/0/2 R:RecV=8/8/0/0/0 R:RecV=9/12/0/0/0 R:SeñC=6/6/0/0/0 
3;5;Hormiguero;Senuelos;4242;22;19;Player;9;5;0;0;0;0;0;22;20;P:RecV=10/10/0/0/1 P:RecV=6/6/0/0/1 P:RecV=6/6/0/0/3 R:SeñC=4/5/0/0/0 R:SeñV=4/4/0/0/0 R:RecV=11/11/0/0/0 
3;6;Hormiguero;Engano;4242;23;34;Rival;9;1;0;0;0;0;0;26;36;P:RecV=8/8/0/0/0 P:RecV=9/9/0/0/1 P:RecV=6/9/0/0/0 R:SeñC=4/6/0/0/0 R:RecC=15/15/0/0/0 R:RecC=15/15/0/0/0 
3;7;Hormiguero;Emboscada;4242;2;15;Rival;10;28;0;0;7;7;0;4;15;P:RecV=0/1/0/2/9 P:RecV=2/2/0/2/10 P:RecV=0/1/0/3/9 R:CazV=0/0/7/0/0 R:SeñV=0/0/0/0/0 R:RecC=15/15/0/0/0 
3;8;Hormiguero;Codicia;4242;24;38;Rival;9;0;0;0;0;0;0;29;44;P:RecV=9/11/0/0/0 P:RecV=9/10/0/0/0 P:RecV=6/8/0/0/0 R:RecC=12/15/0/0/0 R:RecC=14/15/0/0/0 R:RecC=12/14/0/0/0 
3;9;Hormiguero;Mixta;4242;18;23;Rival;9;6;0;0;2;2;0;22;25;P:RecV=8/9/0/1/2 P:RecV=4/6/0/1/3 P:RecV=6/7/0/0/1 R:GuaC=4/4/1/0/0 R:CazC=6/6/1/0/0 R:RecV=13/15/0/0/0 
4;0;HormigueroSenuelo;Muralla;4242;23;26;Rival;9;1;2;0;4;4;0;24;32;P:RecV=12/12/0/0/1 P:RecV=11/11/0/0/0 P:SeñC=0/1/0/4/0 R:GuaC=2/2/4/0/0 R:RecC=12/15/0/0/1 R:RecC=12/15/0/0/1 
4;1;HormigueroSenuelo;Fortin;4242;6;17;Rival;10;15;0;0;14;14;0;11;18;P:RecV=0/5/0/5/7 P:RecV=6/6/0/4/6 P:SeñC=0/0/0/5/2 R:GuaC=2/2/5/0/0 R:CazV=0/1/9/0/0 R:RecC=15/15/0/0/0 
4;2;HormigueroSenuelo;Jauria;4242;6;13;Rival;9;17;0;0;5;5;0;9;16;P:RecV=4/4/0/1/9 P:RecV=2/5/0/3/7 P:SeñC=0/0/0/1/1 R:CazC=0/0/1/0/0 R:CazV=0/0/4/0/0 R:RecV=13/16/0/0/0 
4;3;HormigueroSenuelo;Hormiguero;4242;23;18;Player;9;0;1;0;0;0;0;23;18;P:RecV=9/9/0/0/0 P:RecV=8/8/0/0/0 P:SeñC=6/6/0/0/0 R:RecV=5/5/0/0/0 R:RecV=7/7/0/0/0 R:RecV=6/6/0/0/1 
4;4;HormigueroSenuelo;HormigueroSenuelo;4242;20;17;Player;9;0;1;0;0;0;0;23;17;P:RecV=8/8/0/0/0 P:RecV=12/15/0/0/0 P:SeñC=0/0/0/0/0 R:RecV=8/8/0/0/0 R:RecV=9/9/0/0/1 R:SeñC=0/0/0/0/0 
4;5;HormigueroSenuelo;Senuelos;4242;23;17;Player;9;4;0;0;0;0;0;23;17;P:RecV=10/10/0/0/2 P:RecV=11/11/0/0/0 P:SeñC=2/2/0/0/2 R:SeñC=2/2/0/0/0 R:SeñV=2/2/0/0/0 R:RecV=13/13/0/0/0 
4;6;HormigueroSenuelo;Engano;4242;23;21;Player;9;3;10;0;0;0;0;23;21;P:RecV=12/12/0/0/1 P:RecV=11/11/0/0/1 P:SeñC=0/0/0/0/1 R:SeñC=2/2/0/0/2 R:RecC=8/8/0/0/5 R:RecC=11/11/0/0/3 
4;7;HormigueroSenuelo;Emboscada;4242;3;12;Rival;9;16;3;0;7;7;0;6;12;P:RecV=3/3/0/4/7 P:RecV=0/1/0/3/8 P:SeñC=0/2/0/0/1 R:CazV=0/0/7/0/0 R:SeñV=0/0/0/0/0 R:RecC=12/12/0/0/3 
4;8;HormigueroSenuelo;Codicia;4242;25;31;Rival;9;0;11;0;0;0;0;25;32;P:RecV=11/11/0/0/0 P:RecV=12/12/0/0/0 P:SeñC=2/2/0/0/0 R:RecC=10/10/0/0/5 R:RecC=10/10/0/0/4 R:RecC=11/12/0/0/2 
4;9;HormigueroSenuelo;Mixta;4242;15;17;Rival;10;6;0;0;8;8;0;17;20;P:RecV=8/9/0/2/2 P:RecV=7/8/0/1/3 P:SeñC=0/0/0/5/1 R:GuaC=2/2/5/0/0 R:CazC=2/2/3/0/0 R:RecV=13/16/0/0/0 
5;0;Senuelos;Muralla;4242;16;27;Rival;9;1;3;0;3;3;0;19;28;P:SeñC=1/1/0/2/1 P:SeñV=2/2/0/1/0 P:RecV=13/16/0/0/0 R:GuaC=2/2/3/0/0 R:RecC=10/11/0/0/3 R:RecC=15/15/0/0/0 
5;1;Senuelos;Fortin;4242;0;12;Rival;10;8;2;0;9;9;0;6;18;P:SeñC=0/0/0/3/1 P:SeñV=0/2/0/4/1 P:RecV=0/4/0/2/6 R:GuaC=0/2/7/0/0 R:CazV=0/2/2/0/0 R:RecC=12/14/0/0/2 
5;2;Senuelos;Jauria;4242;2;18;Rival;10;10;0;0;9;9;0;3;19;P:SeñC=0/0/0/2/2 P:SeñV=2/2/0/1/2 P:RecV=0/1/0/6/6 R:CazC=2/2/2/0/0 R:CazV=0/1/7/0/0 R:RecV=16/16/0/0/0 
5;3;Senuelos;Hormiguero;4242;19;21;Rival;9;0;3;0;0;0;0;21;21;P:SeñC=4/6/0/0/0 P:SeñV=4/4/0/0/0 P:RecV=11/11/0/0/0 R:RecV=5/5/0/0/3 R:RecV=6/6/0/0/0 R:RecV=10/10/0/0/0 
5;4;Senuelos;HormigueroSenuelo;4242;19;20;Rival;9;1;0;0;0;0;0;19;21;P:SeñC=2/2/0/0/0 P:SeñV=6/6/0/0/0 P:RecV=11/11/0/0/1 R:RecV=11/11/0/0/0 R:RecV=9/9/0/0/0 R:SeñC=0/1/0/0/0 
5;5;Senuelos;Senuelos;4242;19;19;None;9;3;0;0;0;0;0;19;19;P:SeñC=2/2/0/0/2 P:SeñV=4/4/0/0/1 P:RecV=13/13/0/0/0 R:SeñC=2/2/0/0/0 R:SeñV=4/4/0/0/0 R:RecV=13/13/0/0/0 
5;6;Senuelos;Engano;4242;15;19;Rival;9;2;7;0;0;0;0;18;21;P:SeñC=0/0/0/0/2 P:SeñV=2/2/0/0/0 P:RecV=13/16/0/0/0 R:SeñC=0/1/0/0/0 R:RecC=12/12/0/0/2 R:RecC=7/8/0/0/5 
5;7;Senuelos;Emboscada;4242;2;9;Rival;9;6;4;0;5;5;0;3;10;P:SeñC=0/0/0/0/0 P:SeñV=2/2/0/0/0 P:RecV=0/1/0/5/6 R:CazV=0/1/5/0/0 R:SeñV=0/0/0/0/0 R:RecC=9/9/0/0/4 
5;8;Senuelos;Codicia;4242;15;10;Player;9;0;23;0;0;0;0;18;14;P:SeñC=0/0/0/0/0 P:SeñV=2/2/0/0/0 P:RecV=13/16/0/0/0 R:RecC=4/7/0/0/7 R:RecC=4/5/0/0/7 R:RecC=2/2/0/0/9 
5;9;Senuelos;Mixta;4242;13;16;Rival;9;6;0;0;7;7;0;16;16;P:SeñC=0/0/0/3/3 P:SeñV=0/1/0/4/2 P:RecV=13/15/0/0/1 R:GuaC=0/0/6/0/0 R:CazC=0/0/1/0/0 R:RecV=16/16/0/0/0 
6;0;Engano;Muralla;4242;11;27;Rival;9;13;0;0;6;6;0;11;30;P:SeñC=0/0/0/4/2 P:RecC=6/6/0/2/5 P:RecC=5/5/0/0/6 R:GuaC=0/0/6/0/0 R:RecC=12/15/0/0/0 R:RecC=15/15/0/0/0 
6;1;Engano;Fortin;4242;9;14;Rival;10;13;0;0;10;10;0;17;17;P:SeñC=0/0/0/3/2 P:RecC=3/8/0/4/6 P:RecC=6/9/0/3/5 R:GuaC=0/0/8/0/0 R:CazV=2/2/2/0/0 R:RecC=12/15/0/0/0 
6;2;Engano;Jauria;4242;2;13;Rival;10;22;0;0;8;8;0;2;18;P:SeñC=0/0/0/3/2 P:RecC=2/2/0/3/9 P:RecC=0/0/0/2/11 R:CazC=0/0/6/0/0 R:CazV=0/2/2/0/0 R:RecV=13/16/0/0/0 
6;3;Engano;Hormiguero;4242;32;22;Player;9;0;4;0;0;0;0;34;25;P:SeñC=2/4/0/0/0 P:RecC=15/15/0/0/0 P:RecC=15/15/0/0/0 R:RecV=8/8/0/0/0 R:RecV=7/7/0/0/3 R:RecV=7/10/0/0/1 
6;4;Engano;HormigueroSenuelo;4242;22;23;Rival;9;9;2;0;0;0;0;22;23;P:SeñC=2/2/0/0/1 P:RecC=11/11/0/0/3 P:RecC=9/9/0/0/5 R:RecV=11/11/0/0/1 R:RecV=12/12/0/0/0 R:SeñC=0/0/0/0/1 
6;5;Engano;Senuelos;4242;19;15;Player;9;10;0;0;0;0;0;23;20;P:SeñC=0/1/0/0/3 P:RecC=8/11/0/0/4 P:RecC=11/11/0/0/3 R:SeñC=0/0/0/0/0 R:SeñV=2/4/0/0/0 R:RecV=13/16/0/0/0 
6;6;Engano;Engano;4242;20;26;Rival;9;5;2;0;0;0;0;27;28;P:SeñC=1/2/0/0/2 P:RecC=8/11/0/0/2 P:RecC=11/14/0/0/1 R:SeñC=2/2/0/0/0 R:RecC=12/13/0/0/0 R:RecC=12/13/0/0/2 
6;7;Engano;Emboscada;4242;12;14;Rival;9;18;2;0;0;0;0;16;18;P:SeñC=1/1/0/0/3 P:RecC=5/6/0/0/7 P:RecC=6/9/0/0/8 R:CazV=0/2/0/0/0 R:SeñV=2/2/0/0/0 R:RecC=12/14/0/0/2 
6;8;Engano;Codicia;4242;28;25;Player;9;0;11;0;0;0;0;29;27;P:SeñC=2/2/0/0/0 P:RecC=14/14/0/0/0 P:RecC=12/13/0/0/0 R:RecC=10/11/0/0/4 R:RecC=7/7/0/0/4 R:RecC=8/9/0/0/3 
6;9;Engano;Mixta;4242;6;13;Rival;10;18;0;0;10;10;0;6;16;P:SeñC=0/0/0/2/2 P:RecC=3/3/0/5/8 P:RecC=3/3/0/3/8 R:GuaC=0/0/4/0/0 R:CazC=0/0/6/0/0 R:RecV=13/16/0/0/0 
7;0;Emboscada;Muralla;4242;5;16;Rival;10;5;9;1;8;8;1;8;19;P:CazV=0/2/1/2/0 P:SeñV=2/2/0/1/0 P:RecC=3/4/0/5/5 R:GuaC=0/0/8/0/0 R:RecC=7/10/0/1/4 R:RecC=9/9/0/0/5 
7;1;Emboscada;Fortin;4242;3;12;Rival;10;3;3;1;12;12;1;13;14;P:CazV=0/2/1/3/0 P:SeñV=0/2/0/5/0 P:RecC=3/9/0/4/3 R:GuaC=0/0/8/0/0 R:CazV=0/2/4/1/0 R:RecC=12/12/0/0/3 
7;2;Emboscada;Jauria;4242;2;0;Player;10;10;6;6;7;7;6;2;6;P:CazV=0/0/6/0/0 P:SeñV=0/0/0/2/0 P:RecC=2/2/0/5/10 R:CazC=0/2/4/0/0 R:CazV=0/2/3/0/0 R:RecV=0/2/0/6/6 
7;3;Emboscada;Hormiguero;4242;22;10;Player;9;0;15;3;0;0;3;23;16;P:CazV=0/1/3/0/0 P:SeñV=7/7/0/0/0 P:RecC=15/15/0/0/0 R:RecV=4/4/0/0/6 R:RecV=0/5/0/2/5 R:RecV=6/7/0/1/4 
7;4;Emboscada;HormigueroSenuelo;4242;16;8;Player;9;4;11;6;0;0;6;17;13;P:CazV=0/1/6/0/0 P:SeñV=6/6/0/0/0 P:RecC=10/10/0/0/4 R:RecV=3/3/0/1/6 R:RecV=5/8/0/4/5 R:SeñC=0/2/0/1/0 
7;5;Emboscada;Senuelos;4242;14;5;Player;9;3;10;4;0;0;4;15;10;P:CazV=2/2/4/0/0 P:SeñV=0/1/0/0/0 P:RecC=12/12/0/0/3 R:SeñC=2/2/0/0/1 R:SeñV=2/4/0/0/1 R:RecV=1/4/0/4/8 
7;6;Emboscada;Engano;4242;14;10;Player;9;4;14;2;0;0;2;15;14;P:CazV=2/2/2/0/0 P:SeñV=2/3/0/0/0 P:RecC=10/10/0/0/4 R:SeñC=0/1/0/1/2 R:RecC=5/8/0/1/5 R:RecC=5/5/0/0/7 
7;7;Emboscada;Emboscada;4242;11;8;Player;9;4;3;3;2;2;3;16;15;P:CazV=0/2/3/1/0 P:SeñV=2/2/0/0/1 P:RecC=9/12/0/1/3 R:CazV=0/2/2/1/0 R:SeñV=2/2/0/0/0 R:RecC=6/11/0/2/3 
7;8;Emboscada;Codicia;4242;18;23;Rival;9;0;15;2;0;0;2;20;28;P:CazV=2/2/2/0/0 P:SeñV=2/3/0/0/0 P:RecC=14/15/0/0/0 R:RecC=9/10/0/0/5 R:RecC=9/9/0/0/5 R:RecC=5/9/0/2/5 
7;9;Emboscada;Mixta;4242;2;0;Player;10;9;7;6;7;7;6;5;4;P:CazV=0/2/6/0/0 P:SeñV=0/0/0/4/1 P:RecC=2/3/0/3/8 R:GuaC=0/2/4/0/0 R:CazC=0/0/3/0/0 R:RecV=0/2/0/6/7 
8;0;Codicia;Muralla;4242;16;27;Rival;9;16;0;0;5;5;0;20;30;P:RecC=6/8/0/1/5 P:RecC=6/7/0/2/5 P:RecC=4/5/0/2/6 R:GuaC=0/0/5/0/0 R:RecC=15/15/0/0/0 R:RecC=12/15/0/0/0 
8;1;Codicia;Fortin;4242;2;15;Rival;10;27;0;0;8;8;0;9;18;P:RecC=2/3/0/3/8 P:RecC=0/2/0/3/9 P:RecC=0/4/0/2/10 R:GuaC=0/1/5/0/0 R:CazV=0/2/3/0/0 R:RecC=15/15/0/0/0 
8;2;Codicia;Jauria;4242;4;13;Rival;10;29;0;0;7;7;0;5;18;P:RecC=3/3/0/2/9 P:RecC=0/1/0/3/11 P:RecC=1/1/0/2/9 R:CazC=0/0/4/0/0 R:CazV=0/2/3/0/0 R:RecV=13/16/0/0/0 
8;3;Codicia;Hormiguero;4242;38;24;Player;9;0;0;0;0;0;0;43;27;P:RecC=12/14/0/0/0 P:RecC=12/14/0/0/0 P:RecC=14/15/0/0/0 R:RecV=8/8/0/0/0 R:RecV=8/11/0/0/0 R:RecV=8/8/0/0/0 
8;4;Codicia;HormigueroSenuelo;4242;26;25;Player;9;12;0;0;0;0;0;31;25;P:RecC=8/9/0/0/5 P:RecC=8/9/0/0/5 P:RecC=10/13/0/0/2 R:RecV=11/11/0/0/0 R:RecV=12/12/0/0/0 R:SeñC=2/2/0/0/0 
8;5;Codicia;Senuelos;4242;23;15;Player;9;14;0;0;0;0;0;25;20;P:RecC=10/10/0/0/4 P:RecC=10/10/0/0/3 P:RecC=3/5/0/0/7 R:SeñC=2/2/0/0/0 R:SeñV=0/2/0/0/0 R:RecV=13/16/0/0/0 
8;6;Codicia;Engano;4242;32;27;Player;9;5;0;0;0;0;0;33;27;P:RecC=11/11/0/0/1 P:RecC=12/12/0/0/1 P:RecC=9/10/0/0/3 R:SeñC=1/1/0/0/0 R:RecC=14/14/0/0/0 R:RecC=12/12/0/0/0 
8;7;Codicia;Emboscada;4242;22;18;Player;9;17;0;0;5;5;0;26;18;P:RecC=9/9/0/1/5 P:RecC=4/8/0/3/7 P:RecC=9/9/0/1/5 R:CazV=2/2/5/0/0 R:SeñV=2/2/0/0/0 R:RecC=14/14/0/0/0 
8;8;Codicia;Codicia;4242;35;32;Player;9;0;0;0;0;0;0;37;36;P:RecC=14/14/0/0/0 P:RecC=9/11/0/0/0 P:RecC=12/12/0/0/0 R:RecC=12/12/0/0/0 R:RecC=11/14/0/0/0 R:RecC=9/10/0/0/0 
8;9;Codicia;Mixta;4242;2;13;Rival;10;29;0;0;8;8;0;3;16;P:RecC=1/1/0/3/8 P:RecC=1/1/0/2/9 P:RecC=0/1/0/3/12 R:GuaC=0/0/4/0/0 R:CazC=0/0/4/0/0 R:RecV=13/16/0/0/0 
9;0;Mixta;Muralla;4242;13;15;Rival;10;0;5;7;6;6;7;16;20;P:GuaC=0/0/5/3/0 P:CazC=0/0/2/3/0 P:RecV=13/16/0/0/0 R:GuaC=0/0/6/3/0 R:RecC=9/9/0/0/4 R:RecC=6/11/0/4/1 
